accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause
2020-02-29,01:43:43,S1,ปกติ,0,0,0,0,ขับปาดกันไปมา                 
2020-03-23,19:05:05,ศรีรัช,ปกติ,1,0,0,0,เบครกระทันหัน                 
2020-08-23,04:03:03,ศรีรัช,ปกติ,2,2,0,0,ขับรถย้อนทาง                  
2020-09-07,01:48:48,ศรีรัช,ฝนตก,0,0,0,0,เข้าผิดช่ิอง                  
2020-06-23,16:08:08,ศรีรัช,ปกติ,0,0,0,0,แก๊สกระป๋องเล็กรั่ว           
2019-10-28,20:16:16,ศรีรัช,ปกติ,0,0,0,0,ก้มหยิบเงิน                   
2020-07-09,21:14:14,ศรีรัช,ปกติ,0,0,0,0,เข้าผิดช่องทาง                
2019-11-25,22:20:20,ศรีรัช,ปกติ,0,0,0,0,ขับชิดขวามากเกินไป            
2020-08-12,03:45:45,ศรีรัช,ปกติ,0,0,0,0,เข้าช่องเก็บค่าผ่านทางผิด     
2020-02-12,16:20:20,ศรีรัช,ปกติ,0,0,0,0,ก้มหยิบของ                    
2019-10-18,23:09:09,ศรีรัช,ปกติ,1,0,0,0,-                             
2019-12-21,05:26:26,ฉลองรัช,ปกติ,0,0,0,0,เหยียบสิ้งของตกหล่นแผ่นเหล็ก  
2020-05-19,10:18:18,ฉลองรัช,ปกติ,0,0,0,0,มีกรงสุนัขตกหล่น              
2020-04-08,21:56:56,ฉลองรัช,ปกติ,1,0,0,0,ก้มเก็บเงิน                   
2020-04-09,14:00:00,ฉลองรัช,ปกติ,0,1,0,0,เสียหลัก                      
2020-02-02,10:53:53,ฉลองรัช,ปกติ,0,0,0,0,เบรคติด                       
2020-07-13,20:25:25,ฉลองรัช,ปกติ,1,0,0,0,รอการตรวจสอบ                  
2019-12-21,01:02:02,ฉลองรัช,ปกติ,0,0,0,0,ขับเร็วเฉี่ยวชนท้าย           
2020-08-11,16:21:21,บูรพาวิถี,ปกติ,0,0,0,0,ระบบไฮโดรลิคขัดข้อง           
2020-03-25,09:21:21,บูรพาวิถี,ปกติ,0,0,0,0,ไฟฟ้ารัดวงจรในห้องเครื่อง     
2020-09-16,14:34:34,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถด้วยความประมาท           
2020-08-19,05:46:46,บูรพาวิถี,ปกติ,0,0,0,0,เปิดประตูมารับบัตรแล้วกระแทกตู
2020-03-01,19:17:17,บูรพาวิถี,ปกติ,0,0,0,0,ยากแตก                        
2020-09-10,17:12:12,บูรพาวิถี,ปกติ,0,0,0,0,เครนฟาดเสาไฟเสียหาย           
2020-03-23,09:00:00,บูรพาวิถี,ปกติ,1,0,0,0,บรรทุกหนัก                    
2020-03-13,15:55:55,บูรพาวิถี,ปกติ,0,0,0,0,ไฟฟ้าลัดวงจรบริเวณห้องเครื่อง 
2019-11-14,07:57:57,บูรพาวิถี,ปกติ,1,0,0,0,ตร.เรียกรถจอดออกหนังสือคำสั่ง 
2020-08-17,10:56:56,บูรพาวิถี,ปกติ,0,0,0,0,ไม่ทันมอง                     
2020-04-22,13:49:49,บูรพาวิถี,ปกติ,1,0,0,0,บรรทุกหนัก                    
2020-03-25,16:11:11,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถชนป้าย ช่องทางEasypass   
2019-10-28,10:08:08,อุดรรัถยา,ปกติ,0,0,0,0,ก้มเก็บของ                    
2020-06-25,01:20:20,อุดรรัถยา,ปกติ,0,0,0,0,ประมาท ก้มหยิบของ             
2020-03-27,12:33:33,อุดรรัถยา,ปกติ,1,0,0,0,รอตรวจสอบ                     
2019-12-17,12:38:38,เฉลิมมหานคร,ปกติ,0,0,0,0,กะระยะเข้าช่องทางไม่ถูก       
2020-07-05,22:20:20,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถในระยะกระชั้นชิด         
2020-02-02,08:35:35,เฉลิมมหานคร,ปกติ,2,0,0,0,โดนชนท้าย                     
2020-02-20,11:54:54,เฉลิมมหานคร,ปกติ,0,0,0,0,ถอยหลังรถไปชน                 
2019-11-16,02:17:17,เฉลิมมหานคร,ปกติ,0,0,0,0,ใช้ความเร็วเข้าโค้ง           
2020-09-17,03:55:55,เฉลิมมหานคร,ปกติ,0,0,0,0,เมาจอดนอนกีดขวาง              
2019-10-26,02:00:00,เฉลิมมหานคร,ปกติ,1,0,0,0,ถอยหลังลงจากต่างระดับ         
2020-03-08,20:55:55,เฉลิมมหานคร,ปกติ,2,1,0,0,ขับรถในระยะกระชันชิด          
2019-10-23,14:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ยางล้อหลังขวาระเบิด           
2019-10-29,05:10:10,เฉลิมมหานคร,ปกติ,1,1,0,0,หลงทาง                        
2020-01-16,00:02:02,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับขี่ย้อนเส้นทาง             
2019-10-16,19:23:23,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถในระยะกระชั้นชิด         
2020-09-16,15:27:27,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถในระยะกระชั้นชิด         
2020-04-15,07:42:42,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถช้าลง                    
2019-10-04,05:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,พวงมาลัยล๊อค                  
2020-07-03,20:27:27,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เฉี่ยวชนก้างปลา               
2020-03-23,18:38:38,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,คันที่3หยุดรถไม่ทัน           
2020-05-09,21:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ไม่ได้ล็อคตู้                 
2019-11-21,13:15:15,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ประมาท                        
2020-04-09,06:24:24,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,เปิดประตูรถ                   
2020-07-14,20:22:22,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,รถบรรทุกตัดหน้า               
2020-04-06,14:19:19,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,มีกลุ่มควันขึ้นมากหลังรถ      
2020-05-15,08:26:26,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,รถไหล                         
2019-10-08,09:42:42,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หยุดรถไม่ทัน                  
2020-05-14,11:16:16,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ก้มดูโทรศัพย์                 
2020-06-26,16:50:50,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,ประมาท                        
2020-06-26,11:52:52,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,ประมาท                        
2020-03-23,13:48:48,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หยุดรถไม่ทัน                  
2019-10-25,13:53:53,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับเร็วเสียหลัก               
2019-12-24,22:08:08,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ก้มเก็บของ                    
2020-03-01,11:52:52,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ก้มเก็บเงิน                   
2020-02-02,14:45:45,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ปีกนกซ้ายชำรุด                
2020-02-25,13:20:20,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,หยุดรถไม่ทัน                  
2020-02-04,13:34:34,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,บรรทุกยื่นล้ำ                 
2020-05-12,17:00:00,ฉลองรัช,ปกติ,2,0,0,0,มึนเมา                        
2020-08-02,05:28:28,เฉลิมมหานคร,ปกติ,0,0,0,0,มึนเมา                        
2019-12-02,21:49:49,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,มึนเมา                        
2019-10-17,05:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,มึนเมา                        
2019-12-20,23:38:38,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,มึนเมา                        
2020-05-05,10:46:46,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-07-30,16:25:25,ศรีรัช,ปกติ,0,1,0,0,หลับใน                        
2020-04-04,02:36:36,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2019-11-29,07:07:07,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2019-12-27,02:09:09,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-01-02,00:17:17,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-08-10,00:40:40,ศรีรัช,ปกติ,1,0,0,0,หลับใน                        
2019-10-25,05:26:26,ศรีรัช,ปกติ,1,0,0,0,หลับใน                        
2020-09-15,01:09:09,ศรีรัช,ปกติ,1,0,0,0,หลับใน                        
2019-10-23,06:51:51,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-08-16,16:29:29,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-06-26,01:30:30,ศรีรัช,ฝนตก,0,0,0,0,หลับใน                        
2019-10-17,11:39:39,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-09-16,01:56:56,ศรีรัช,ปกติ,1,0,0,0,หลับใน                        
2019-10-13,06:36:36,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-04-04,13:00:00,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-07-26,04:05:05,ศรีรัช,ปกติ,1,0,0,0,หลับใน                        
2019-11-09,02:50:50,ศรีรัช,ปกติ,0,1,0,0,หลับใน                        
2019-12-01,03:12:12,ศรีรัช,ปกติ,0,0,0,0,หลับใน                        
2020-07-11,10:19:19,ฉลองรัช,ปกติ,1,0,0,0,หลับใน                        
2019-10-19,04:50:50,ฉลองรัช,ปกติ,0,0,0,0,หลับใน                        
2019-12-21,15:40:40,ฉลองรัช,ปกติ,0,0,0,0,หลับใน                        
2020-03-17,16:08:08,ฉลองรัช,ปกติ,0,0,0,0,หลับใน                        
2019-11-10,01:15:15,ฉลองรัช,ปกติ,1,0,0,0,หลับใน                        
2019-10-23,02:16:16,ฉลองรัช,ปกติ,0,1,0,0,หลับใน                        
2020-01-09,00:51:51,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน                        
2020-02-20,03:25:25,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน                        
2019-12-05,01:10:10,บูรพาวิถี,ปกติ,2,2,0,0,หลับใน                        
2020-01-22,14:36:36,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน                        
2020-01-28,23:26:26,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน                        
2020-03-02,07:34:34,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน                        
2020-01-16,06:55:55,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน                        
2020-01-22,14:36:36,บูรพาวิถี,ปกติ,0,0,0,0,หลับใน                        
2019-12-02,19:07:07,อุดรรัถยา,ปกติ,1,0,0,0,หลับใน                        
2019-10-27,03:57:57,อุดรรัถยา,ปกติ,0,1,0,0,หลับใน                        
2019-11-10,04:38:38,อุดรรัถยา,ปกติ,0,1,0,0,หลับใน                        
2020-03-21,13:42:42,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน                        
2020-01-01,22:55:55,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน                        
2020-03-19,20:55:55,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน                        
2019-11-28,05:30:30,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน                        
2019-10-30,19:15:15,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน                        
2020-01-29,00:55:55,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน                        
2020-01-05,08:21:21,เฉลิมมหานคร,ปกติ,0,1,1,0,หลับใน                        
2019-11-24,22:08:08,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน                        
2020-07-25,00:04:04,เฉลิมมหานคร,ปกติ,0,2,0,0,หลับใน                        
2020-03-16,00:56:56,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน                        
2020-03-05,03:53:53,เฉลิมมหานคร,ปกติ,1,2,0,0,หลับใน                        
2019-11-26,02:35:35,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน                        
2020-06-18,06:05:05,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน                        
2020-05-29,22:17:17,เฉลิมมหานคร,ฝนตก,1,0,0,0,หลับใน                        
2020-06-16,04:26:26,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน                        
2020-07-11,15:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน                        
2019-11-06,00:15:15,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน                        
2020-04-27,05:35:35,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน                        
2020-03-29,07:20:20,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,หลับใน                        
2020-01-25,05:48:48,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน                        
2020-07-23,18:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน                        
2020-07-15,00:25:25,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน                        
2019-10-16,03:24:24,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน                        
2019-12-02,06:40:40,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน                        
2020-02-11,02:20:20,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,หลับใน                        
2020-04-09,06:21:21,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,หลับใน                        
2020-08-22,10:56:56,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,หลับใน                        
2019-11-08,23:11:11,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,หลับใน                        
2020-04-10,05:25:25,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,หลับใน                        
2020-06-23,01:15:15,ทางหลวงพิเศษหมายเลข 37,ปกติ,3,0,0,0,หลับใน                        
2020-08-16,09:39:39,ศรีรัช,ปกติ,0,0,0,0,โรคประจำตัว                   
2020-05-24,20:48:48,ศรีรัช,ปกติ,0,0,0,0,โรคประจำตัว                   
2019-12-28,13:22:22,เฉลิมมหานคร,ปกติ,0,1,0,0,โรคประจำตัว                   
2020-07-26,12:42:42,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,โรคประจำตัว                   
2020-01-13,09:17:17,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,โรคประจำตัว                   
2019-10-06,15:04:04,ศรีรัช,ปกติ,1,1,0,0,เบรคกระทันหัน                 
2020-02-04,18:55:55,ศรีรัช,ปกติ,0,1,0,0,เบรคกระทันหัน                 
2019-12-18,16:14:14,ฉลองรัช,ปกติ,0,0,0,0,เบรคกระทันหัน                 
2019-10-04,09:40:40,อุดรรัถยา,ปกติ,0,0,0,0,เบรคกระทันหัน                 
2020-09-28,22:38:38,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เบรคกระทันหัน                 
2020-03-30,18:30:30,S1,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-05-07,09:30:30,S1,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-08-24,22:10:10,S1,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-12-23,15:22:22,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-08-14,22:10:10,ศรีรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป               
2020-08-07,06:50:50,ศรีรัช,ฝนตก,0,1,0,0,ขับรถเร็วเกินไป               
2020-01-20,07:35:35,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-03-20,18:47:47,ศรีรัช,ปกติ,1,1,0,0,ขับรถเร็วเกินไป               
2020-06-21,02:50:50,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-11-07,10:50:50,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-10-30,20:59:59,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-12-15,07:11:11,ศรีรัช,ปกติ,1,1,0,0,ขับรถเร็วเกินไป               
2019-12-08,02:23:23,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-12-16,00:28:28,ศรีรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป               
2019-12-19,15:55:55,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-10-25,17:04:04,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-10-11,09:32:32,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-03-10,21:20:20,ศรีรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-03-14,15:40:40,ศรีรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2019-12-13,07:53:53,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-10-26,10:48:48,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-02-23,22:52:52,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-08-15,11:26:26,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-08-31,17:15:15,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-03-27,22:32:32,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-09-21,09:58:58,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-12-18,10:25:25,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-05-22,22:17:17,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-12-24,04:55:55,ฉลองรัช,ปกติ,2,0,0,0,ขับรถเร็วเกินไป               
2019-11-20,05:50:50,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-02-06,03:58:58,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-07-27,08:49:49,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-08-07,23:55:55,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-02-21,01:12:12,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป               
2020-03-18,22:27:27,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-02-05,07:01:01,ฉลองรัช,ปกติ,2,0,0,0,ขับรถเร็วเกินไป               
2020-07-24,00:00:00,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป               
2020-09-29,23:51:51,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-09-28,06:09:09,ฉลองรัช,ปกติ,0,3,0,0,ขับรถเร็วเกินไป               
2020-07-29,10:49:49,ฉลองรัช,ปกติ,4,0,0,0,ขับรถเร็วเกินไป               
2019-12-06,21:23:23,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-04-21,17:15:15,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2019-11-29,06:54:54,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-07-08,10:28:28,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป               
2020-08-31,03:05:05,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-01-02,09:44:44,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-11-25,06:27:27,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-03-26,20:06:06,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป               
2020-02-17,16:00:00,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2019-12-07,22:59:59,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-05-19,14:31:31,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-09-20,03:36:36,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-06-14,14:10:10,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-04-18,22:06:06,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-02-20,16:28:28,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-08-21,22:32:32,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-01-31,16:28:28,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-05-29,22:20:20,ฉลองรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป               
2020-09-22,23:32:32,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-02-18,08:23:23,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-09-20,01:00:00,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2020-04-11,21:12:12,ฉลองรัช,ปกติ,1,1,0,0,ขับรถเร็วเกินไป               
2020-01-11,05:17:17,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-10-22,21:35:35,ฉลองรัช,ปกติ,0,2,0,0,ขับรถเร็วเกินไป               
2020-03-05,15:34:34,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-02-03,02:15:15,ฉลองรัช,ปกติ,1,2,0,0,ขับรถเร็วเกินไป               
2020-09-21,19:54:54,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-02-07,20:27:27,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-07-16,07:50:50,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-01-06,01:45:45,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-10-03,17:23:23,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-09-18,12:12:12,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-07-27,23:05:05,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป               
2019-12-02,20:21:21,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2020-01-21,08:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-12-20,06:50:50,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-12-18,08:12:12,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
2019-11-11,01:00:00,บูรพาวิถี,ปกติ,3,4,0,0,ขับรถเร็วเกินไป               
2019-10-04,17:20:20,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป               
